多重问题亟待解决石墨产业如何在困境中破壁而出|-|两地均为我国重要石墨产地，萝北地区利用资源优势逐步开发天然石墨负极材料等高新产品，内蒙古瑞盛新能源有限公司未来以开发高纯石墨制品及柔性石墨制品等新型材料为主。 特征二|-|中国产业经济信息网|-|2015年10月14日|-|https://news.tianyancha.com/detail/0890841700a378dc979ccc6a5043df7cd367e431.html
第二批“内蒙古名片+价值品牌”企业入围榜单|-|56.赤峰海达电器有限责任公司 57.锡林浩特市金桥商厦有限公司 58.内蒙古瑞盛新能源有限公司 59.内蒙古博源控股集团有限公司 60.包头市大安钢铁有限公司|-|微信公众号|-|2015年09月29日|-|https://news.tianyancha.com/detail/c4257d1b5b74786d356bc962cbfdf87b7b197ed7.html
低端产能过剩高端技术短缺石墨行业脱困仍需努力|-|联合的办法整合石墨采选企业，提高产业集中度，提升企业生存能力，增强行业发展后劲。 刘荣华介绍，内蒙古瑞盛新能源有限公司通过整合内蒙古兴和县９家石墨矿开采企业，改变了兴和县石墨行业乱、小|-|中国产业经济信息网|-|2015年07月17日|-|https://news.tianyancha.com/detail/05235459f3b66a97e2070ee6f305b0ed31306598.html
【咨询早知道】2015-05-29|-| ○大富科技6亿进军石墨烯 ------ 大富科技（300134）拟出资6亿元，与蒙古瑞盛新能源有限公司组建合资公司，共同开展石墨烯等石墨应用产品的研制及销售|-|微信公众号|-|2015年05月29日|-|https://news.tianyancha.com/detail/f22f02ca1238f9ccb9909426a5de688168cdccfd.html
石墨资源“低出高进”保护性开发是当务之急|-|在能源行业转战多年的内蒙古日新集团董事长张彬，以51亿元人民币的巨资投向了石墨深加工，并组建了瑞盛新能源公司，目前已悄然将规模扩展到了中国第一、全球第二|-|中国产业经济信息网|-|2014年07月09日|-|https://news.tianyancha.com/detail/87a01bc1c376f1b7c47be3f9c8673539540710a7.html
低价出口原料高价进口产品，中国石墨或成下个稀土|-| 产业链模式初战告捷 谈及石墨产业，张彬认为不缺资金，不缺市场，主要缺人才。 2011年，张彬旗下瑞盛新能源与清华大学合作，开启了世界微晶石墨深加工的攻关之路|-|中国产业经济信息网|-|2014年06月18日|-|https://news.tianyancha.com/detail/7b70ee185f57c26d378d27df3b9637f858faedde.html
石墨烯资料|-|全产业链模式初战告捷 谈及石墨产业，张彬认为不缺资金，不缺市场，主要缺人才。 2011年，张彬旗下瑞盛新能源与清华大学合作，开启了世界微晶石墨深加工的攻关之路|-|新浪网|-|2014年06月17日|-|https://news.tianyancha.com/detail/5394a6ae37c69ca485a64e2b79e21285ca61c6c8.html
我国石墨资源“低出高进”状态亟待改变|-|在能源行业转战多年的内蒙古日新集团董事长张彬，就向石墨深加工产业投入了51亿元巨资，并组建了瑞盛新能源公司。目前，该公司已悄然将规模扩展到了中国第一、全球第二|-|中国产业经济信息网|-|2014年05月29日|-|https://news.tianyancha.com/detail/119cd701acac7537b601638b9fec8bc4b1c984a4.html
拓市场破瓶颈促发展，我国石墨产业加快升级|-|一些大型企业自身也早已经认识到了这点，积极开展了相关研究，并加强深加工项目建设。如内蒙古瑞盛新能源有限公司、南方石墨有限公司、鸡西市贝特瑞石墨产业园有限公司、中铁资源集团等。|-|中国产业经济信息网|-|2014年05月15日|-|https://news.tianyancha.com/detail/209e7cb9c18a326a63c38932c0ffbe11ab3c9a59.html
国内高纯石墨生产线投产用高端产品与世界对话|-|日前，笔者了解到兴和县瑞盛新能源的高纯石墨生产线已投产，据了解，这是一个自动化水平很高的企业，生产线全部由电脑控制，厂区鲜见工人。"我们这个天然石墨深加工园区已与世界接轨|-|维科网|-|2013年11月29日|-|https://news.tianyancha.com/detail/c05fe1fd85ba51bf5a9d7135ed5a6fd2df7e31e4.html
