铜交仓铜价受冲击多大？铝价飙涨金属包装业怨声载道|-|本周初进口镍亏损有所收窄。 【阿旗敖包吐银铅锌多金属矿年采选30万吨项目建成投产】近日，内蒙古坤宏矿业开发有限责任公司阿旗敖包吐银铅锌多金属矿年采选30万吨项目已建成投产|-|证券之星|-|2017年09月13日|-|https://news.tianyancha.com/detail/d62fc9287e7e620d73c2695bb019e5c29c31db1a.html重磅｜第七批自治区农牧业产业化重点龙头企业名单公布，兴佳薯业榜上有名！|-|74.赤峰市松山区温氏农牧有限公司 75.内蒙古佟明阡禾食品有限责任公司 76.赤峰市富承祥牧业科技发展有限公司 77.巴林左旗东傲清洁制品有限公司|-|微信公众号|-|2019年05月13日|-|https://news.tianyancha.com/detail/12dd72985107c18fb71340ecfda8d6555b1e2df8.html
内蒙古自治区人民政府发布通知|-|74.赤峰市松山区温氏农牧有限公司 75.内蒙古佟明阡禾食品有限责任公司 76.赤峰市富承祥牧业科技发展有限公司 77.巴林左旗东傲清洁制品有限公司|-|澎湃新闻网|-|2019年05月07日|-|https://news.tianyancha.com/detail/821505ecc310c3a4744dee8287d42c5ddb72c40a.html
诚信品牌崛起，引领行业创新|-|成都孝行天下健康管理有限公司 四川宜宾金南福酒业有限责任公司 赤峰市富承祥牧业科技发展有限公司 江南玫瑰生物科技（深圳）有限公司 河南益隆蛋鸡养殖有限公司|-|中国产业经济信息网|-|2018年11月22日|-|https://news.tianyancha.com/detail/e830f1bd27f5911fd2adb6b6e9cc0c2173f6fc91.html重磅｜第七批自治区农牧业产业化重点龙头企业名单公布，兴佳薯业榜上有名！|-|76.赤峰市富承祥牧业科技发展有限公司 77.巴林左旗东傲清洁制品有限公司 78.内蒙古华颂农业科技有限公司 79.内蒙古中悦农林牧业有限公司 80.内蒙古汇祥生物科技有限公司|-|微信公众号|-|2019年05月13日|-|https://news.tianyancha.com/detail/12dd72985107c18fb71340ecfda8d6555b1e2df8.html
内蒙古自治区人民政府发布通知|-|76.赤峰市富承祥牧业科技发展有限公司 77.巴林左旗东傲清洁制品有限公司 78.内蒙古华颂农业科技有限公司 79.内蒙古中悦农林牧业有限公司 80.内蒙古汇祥生物科技有限公司|-|澎湃新闻网|-|2019年05月07日|-|https://news.tianyancha.com/detail/821505ecc310c3a4744dee8287d42c5ddb72c40a.html林西县交通违法行为曝光台（第六期）|-|| 2017-03-31 | 逾期未检验 DF239 | LA99FRC34E0LTY114 | 林西县恒泰热力有限责任公司 | 2017-05-31 | 逾期未检验 DF009 ||-|微信公众号|-|2017年10月10日|-|https://news.tianyancha.com/detail/50888f77baa8b4e240ed7792bd0dc0fb2ceeb2ad.html
内蒙古自治区人民政府发布通知|-|235.克什克腾旗鹤翔清真肉食品有限责任公司 236.内蒙古草原鹏程畜牧有限公司 237.内蒙古好鲁库德美羊业有限公司 238.内蒙古昭乌达肉羊生态养殖有限公司|-|澎湃新闻网|-|2019年05月07日|-|https://news.tianyancha.com/detail/821505ecc310c3a4744dee8287d42c5ddb72c40a.html
首批“内蒙古名片+价值品牌”企业入围榜单|-|35.敖汉禾为贵种业有限公司 36.内蒙古敖汉星斗香油有限公司 37.内蒙古好鲁库德美羊业有限公司 38.内蒙古草原金峰畜牧有限公司 39.内蒙古增嘉园有机农业有限公司|-|微信公众号|-|2015年09月29日|-|https://news.tianyancha.com/detail/727a2d010ce6ec30632ded8d70b80101f982c703.html内蒙古自治区人民政府发布通知|-|63.赤峰市农业科学研究所种子公司 64.赤峰市元宝山区红衫湖羊绒制品有限责任公司 65.克什克腾旗霞光肉类营销有限责任公司 66.内蒙古福泽农牧业有限责任公司|-|澎湃新闻网|-|2019年05月07日|-|https://news.tianyancha.com/detail/821505ecc310c3a4744dee8287d42c5ddb72c40a.html
内蒙古自治区人民政府发布通知|-|234.内蒙古禾丰有机农产品有限责任公司 235.克什克腾旗鹤翔清真肉食品有限责任公司 236.内蒙古草原鹏程畜牧有限公司 237.内蒙古好鲁库德美羊业有限公司|-|澎湃新闻网|-|2019年05月07日|-|https://news.tianyancha.com/detail/821505ecc310c3a4744dee8287d42c5ddb72c40a.html
内蒙古自治区人民政府发布通知|-|257.赤峰瑞阳化工有限公司 258.赤峰汇全通粮食贸易有限责任公司 259.赤峰新新杰果菜保鲜有限公司 260.赤峰振东粮贸有限责任公司 261.赤峰荣兴堂药业有限责任公司 |-|澎湃新闻网|-|2019年05月07日|-|https://news.tianyancha.com/detail/821505ecc310c3a4744dee8287d42c5ddb72c40a.html
建行履行社会责任助力企业发展|-|对区内小微企业进行信贷支持，使一个个中小企业走出困境，为地区经济的繁荣发挥了重要作用。 赤峰新新杰果菜保鲜有限公司是自治区农牧业产业化重点龙头企业，主要从事蔬菜保鲜、仓储、加工及销售|-|中国产业经济信息网|-|2013年12月11日|-|https://news.tianyancha.com/detail/182b95d7c0b0764ff9dc3db84690657a6243b7ce.html北京华远意通热力科技股份有限公司关于全资子公司签订股权收购意向性协议的公告|-|赤峰市松山区富龙供暖有限责任公司、巴林右旗富龙供暖有限责任公司、迁西富龙热力有限责任公司、喀喇沁旗富龙热力有限责任公司、赤峰卓越建筑工程有限责任公司、赤峰市元宝山区和然热力有限责任公司|-|证券日报-电子版|-|2019年04月08日|-|https://news.tianyancha.com/detail/2f22347f3c7888efa168c777826f9c146c62b469.html
北京华远意通热力科技股份有限公司公告（系列）|-|赤峰市松山区富龙供暖有限责任公司、巴林右旗富龙供暖有限责任公司、迁西富龙热力有限责任公司、喀喇沁旗富龙热力有限责任公司、赤峰卓越建筑工程有限责任公司、赤峰市元宝山区和然热力有限责任公司|-|证券时报-电子版|-|2019年04月08日|-|https://news.tianyancha.com/detail/e670307590ffa357d235aa95515b7bab6036235c.html
华通热力“卖旧迎新”专注供热拟收购和然有限70%股权|-|赤峰市松山区富龙供暖有限责任公司、巴林右旗富龙供暖有限责任公司、迁西富龙热力有限责任公司、喀喇沁旗富龙热力有限责任公司、赤峰卓越建筑工程有限责任公司|-|云掌财经|-|2019年04月07日|-|https://news.tianyancha.com/detail/040e2843bdc6843978f8f1d092bc435ddcc6321c.html
华通热力(002893.SZ)拟收购热力生产供应公司和然节能70%股权进军内蒙市场|-|赤峰市松山区富龙供暖有限责任公司、巴林右旗富龙供暖有限责任公司、迁西富龙热力有限责任公司、喀喇沁旗富龙热力有限责任公司、赤峰卓越建筑工程有限责任公司、赤峰市元宝山区和然热力有限责任公司|-|东方财富网|-|2019年04月07日|-|https://news.tianyancha.com/detail/0952709ecfb907174bd6bdf7ea135a51a70838f7.html
一周电力项目汇总（9.28-10.10）-核准、开工、并网、环评验收等|-|华电赤峰乌套海风电基地三期20万千瓦风电项目、赤峰瑞阳化工有点公司6MW背压型热电联产项目、喀喇沁旗富龙热力有限责任公司燃煤锅炉改造项目、明阳新能源赤峰克什克腾旗红土井子风电场（50MW|-|微信公众号|-|2016年01月06日|-|https://news.tianyancha.com/detail/134deb2fb67613b47cb6be506458b94d4b83f839.html内蒙古自治区人民政府发布通知|-|259.赤峰新新杰果菜保鲜有限公司 260.赤峰振东粮贸有限责任公司 261.赤峰荣兴堂药业有限责任公司 ※262.内蒙古蒙缘堂药业科技有限公司|-|澎湃新闻网|-|2019年05月07日|-|https://news.tianyancha.com/detail/821505ecc310c3a4744dee8287d42c5ddb72c40a.html
关于山东北金集团焦化有限公司焦化产能实施跨省转让的公示|-|山东省工业和信息化厅拟同意山东北金集团焦化有限公司80万吨焦化产能指标跨省转让给赤峰市得丰焦化有限责任公司。为接受社会公众监督|-|东方财富网|-|2019年05月08日|-|https://news.tianyancha.com/detail/42bee8e8d1a4b39e7183caa3c06041318ea911a7.html
内蒙古自治区人民政府发布通知|-|221.敖汉远古生态农业科技发展有限公司 222.敖汉惠丰种禽有限责任公司 223.赤峰市新州中药饮片有限责任公司 224.敖汉旗胜春糠醛有限公司 225.内蒙古中敖食品有限公司|-|澎湃新闻网|-|2019年05月07日|-|https://news.tianyancha.com/detail/821505ecc310c3a4744dee8287d42c5ddb72c40a.html
敖汉这些地方将停电，快看有没有你家|-|杨卫东、杨均德、王永强、杨卫东、李海华、王利国、孙伟、杨仕杰、杨卫东、于要元、刘小英、内蒙古海岳置业有限公司、敖汉旗永安民爆器材专营有限责任公司、王磊、刘孝军、陈井强、曹家窝铺养殖小区|-|微信公众号|-|2019年04月07日|-|https://news.tianyancha.com/detail/0b0f01eee6941061bbd61633452824dac2941270.html
首批“内蒙古名片+价值品牌”企业入围榜单|-|29.内蒙古禾丰有机农产品有限责任公司 30.内蒙古阜信源肉食品有限公司 31.内蒙古家乐都食品有限公司 32.赤峰惠牛傻子旺食品有限公司 33.内蒙古黄羊洼草业有限公司|-|微信公众号|-|2015年09月29日|-|https://news.tianyancha.com/detail/727a2d010ce6ec30632ded8d70b80101f982c703.html
最高年薪15万+！海达电器强势入驻锦州市招聘精英！|-|、“支持公益事业先进集体”、“模范职工之家”、 “先进基层党支部”等荣誉称号。 海电器 简介* 赤峰海达电器有限责任公司，成立于2001年10月。注册资本8000万元，从事家用电器销售|-|微信公众号|-|2019年05月17日|-|https://news.tianyancha.com/detail/be3367890cb0e6d10ba005adce96303eb5146c0e.html
曝光：葫芦岛某家企业致广大市民的一封致歉信|-|35 *家 直营连锁店的** 强入驻！ 葫岛宏运新天地！ 海电器 *企业 *简介 赤峰海达电器有限责任公司，成立于2001年10月。注册资本8000万元，从事家用电器销售，主要从事电器卖场连锁|-|微信公众号|-|2019年04月17日|-|https://news.tianyancha.com/detail/ce6bf5d49046f0bff10ac909dd13acbe96ff8db6.html
最高月薪6000+葫芦岛这家企业高薪诚聘来了！多个岗位等着你，速速报名...|-|、“支持公益事业先进集体”、“模范职工之家”、 “先进基层党支部”等荣誉称号。 海电器 简介* 赤峰海达电器有限责任公司，成立于2001年10月。注册资本8000万元，从事家用电器销售|-|微信公众号|-|2019年04月10日|-|https://news.tianyancha.com/detail/7dd03b28196400013cc126e00cdf38e2f0045d30.html
海达电器招聘简章：|-|赤峰海达电器有限责任公司，成立于1998年，是一家主营家电、手机、计算机的民营企业。公司注册资金8000万元，现有员工1200余人，零售面积3.6万平方米，库房面积2.2万平方米。 凭借良好的信誉，多|-|微信公众号|-|2017年02月17日|-|https://news.tianyancha.com/detail/5c8a8201c2e28e3bd1bc6b768cdb654149d9b03d.html
第二批“内蒙古名片+价值品牌”企业入围榜单|-|54.包头市太阳满都拉电缆有限公司 55.呼伦贝尔市丰益经贸有限责任公司 56.赤峰海达电器有限责任公司 57.锡林浩特市金桥商厦有限公司 58.内蒙古瑞盛新能源有限公司|-|微信公众号|-|2015年09月29日|-|https://news.tianyancha.com/detail/c4257d1b5b74786d356bc962cbfdf87b7b197ed7.html【招聘】5月11、12|春季大型人才招聘会火热报名中!（内附部分参会企业名单）|-|赤峰人力资源行业协会 青山水台汗蒸洗浴 阳光人寿赤峰客服中心 内蒙古首地 中国人寿赤峰分公司 赤峰赛林泰药业有限公司 香港世威高端墙面定制 VK健身 内蒙古酷创网络科技有限公司|-|微信公众号|-|2019年05月05日|-|https://news.tianyancha.com/detail/75f13d92b599abb4ed70f4edd11109f3cb61bdf9.html
赤峰“保险+期货+支农服务+扶贫”项目完成理赔|-|由上海中期期货股份有限公司（简称"上海中期"）、中国太平洋财产保险股份有限公司内蒙古分公司和赤峰市农业生产资料公司合作在赤峰市开展的玉米价格险项目理赔工作已陆续完成公示|-|证券日报网|-|2019年01月31日|-|https://news.tianyancha.com/detail/5b2cede884648b5adb4692769d8a2bd4abf1212f.html
内蒙古赤峰“保险+期货+支农服务+扶贫”项目完成理赔|-|由上海中期期货股份有限公司（下称上海中期）、中国太平洋财产保险股份有限公司内蒙古分公司和赤峰市农业生产资料公司合作在赤峰市开展的玉米价格险项目理赔工作已陆续完成公示|-|云掌财经|-|2019年01月30日|-|https://news.tianyancha.com/detail/a9e84ddf2f3349529ac2f3f1aff193a8e042dfbd.html【城事】赤峰这辆小黄车“上天”了！怎么回事？|-|保障中心城区居民供水。一是继续加快应急水源地建设，尽快将应急水源井投入使用；二是协调赤峰市自来水总公司和赤峰九龙供水有限公司互为供水保障；三是尽快向河道内注水，补充涵养地下水源|-|微信公众号|-|9天前|-|https://news.tianyancha.com/detail/69facbf9184c9252e0cfadc0616092ca8fd0b40e.html
赤峰城区供水紧张，原因是什么？啥时候能解决？戳进来|-|保障中心城区居民供水。 一继续加快应急水源地建设，尽快将应急水源井投入使用；二是协调赤峰市自来水总公司和赤峰九龙供水有限公司互为供水保障；三是尽快向河道内注水，补充涵养地下水源|-|微信公众号|-|9天前|-|https://news.tianyancha.com/detail/2638d75ae535921f8ad38d43bf8fc71500f4c91b.html
赤峰市召开“中心城区迎暑度夏保障城区供水”新闻发布会|-|保障中心城区居民供水。一是继续加快应急水源地建设，尽快将应急水源井投入使用；二是协调赤峰市自来水总公司和赤峰九龙供水有限公司互为供水保障；三是尽快向河道内注水，补充涵养地下水源|-|微信公众号|-|9天前|-|https://news.tianyancha.com/detail/1f7cb1b05c935c61cf0d4fde80675e740669c800.html
赤峰市自来水总公司移动电源泵车公开招标招标公告一、项目概述二、供应商的资格要求三、获取采购文件的时间、地点、方式四、采购文件售价五、递交投标（响应）文件截止时间、开标时间及地点六、联系方式|-|| 内蒙古天平工程项目管理有限公司受赤峰市自来水总公司委托，采用公开招标，采购移动电源泵车。欢迎符合资格条件的供应商前来报名参加。 一、项目概述 1、名称与编号 项目名称： 移动电源泵车|-|政府采购信息网|-|2016年10月27日|-|https://news.tianyancha.com/detail/6b80619d70b1ec6efe2d678e4cc7908faccf3c95.html2019红山区大型人才招聘会来啦！时间地点全公布|-|赤峰四维软件有限责任公司 内蒙古应天教育科技有限公司 赤峰我爱我家房产销售连锁有限公司 内蒙古华琨生物科技有限公司 中信银行信用卡中心呼和浩特分中心 赤峰市麦田房地产经纪有限公司|-|微信公众号|-|2019年05月21日|-|https://news.tianyancha.com/detail/c8551e93fb83f7691488a8e999b5ba83fbdcf4d9.html
1.4GW风电项目入选2019年度中国电力优质工程！华润、华能、天润等企业在列！|-|河北省电力建设第二工程公司 甘肃省安装建设集团公司 国基建设集团有限公司 内蒙古东冉电力工程有限责任公司 调试单位：中国电建集团河北工程有限公司 运营单位|-|微信公众号|-|13天前|-|https://news.tianyancha.com/detail/a5836439033498254bc48ba55bb6efd7bcf03b52.html
9个风电项目获评“2019年度中国电力优质工程”！（附节选）|-|河北省电力建设第二工程公司 甘肃省安装建设集团公司 国基建设集团有限公司 内蒙古东冉电力工程有限责任公司 调试单位：中国电建集团河北工程有限公司 运营单位|-|微信公众号|-|13天前|-|https://news.tianyancha.com/detail/175174b5100f62885131177f6234ccaef0c04496.html
2019红山区大型人才招聘会来啦！时间地点全公布|-|赤峰市光明眼镜连锁有限公司 北京雨露众德教育科技有限公司赤峰分公司 君英伟业商贸有限公司 内蒙古东冉电力工程有限责任公司 赤峰双福商贸有限责任公司 MD无水洗车 赤峰九州通医药有限公司|-|微信公众号|-|2019年05月21日|-|https://news.tianyancha.com/detail/c8551e93fb83f7691488a8e999b5ba83fbdcf4d9.html越野泥浆赛赛前装B指南&泥浆摄影大赛|-|           启航：18804764291 赤峰大图：13789561394 【办单位】 赤峰中丰投资集团有限公司 【办单位】 越野e族赤峰分队 【办单位】 信马由缰旅行俱乐部 赤峰大图|-|微信公众号|-|2017年09月21日|-|https://news.tianyancha.com/detail/0cdd3b1d28c2bb96a21c16e67c59afea4bf524a9.html
【部门动态】旗交通运输局开展“五一”前道路旅客运输安全生产专项检查工作|-|巴林左旗交通运输局针对假期旅客出行量大的特点，专门成立了检查组对巴林左旗九龙运输有限责任公司、林东汽车站开展了“五一”前安全生产专项检查。 |-|微信公众号|-|2019年04月29日|-|https://news.tianyancha.com/detail/68e1434ad723dbe5bee3a4280041444bc95ec40f.html
【聚焦】润德优质鲜薯深加工项目成功签约|-|巴林右旗人民政府与内蒙古润德食品有限公司就优质鲜薯深加工项目举行签约仪式，内蒙古润德食品有限公司负责人于明东、旗政府副旗长任启玉出席签约仪式，旗直相关部门负责同志参加会议。会上|-|微信公众号|-|2019年04月03日|-|https://news.tianyancha.com/detail/5873ddb554a6ddeb0fca492aaf5f3643c8069066.html
重磅！翁旗将新建医院、教学楼、蒙古王城...未来发展要逆天|-|项目总规划面积328亩，预计总投资4.2亿元，由赤峰王城旅游发展有限公司投资建设。 重点建设帝国之门、王汗金顶宫、四方来贺穿越蒙元、漠北苍穹|-|微信公众号|-|2019年05月21日|-|https://news.tianyancha.com/detail/d80245a5690d47d3793ff8120dc6d22f4e32dc05.html
玉龙10号|-| 蒙审玉2013025号 品名称： 玉龙10号 申单位： 翁牛特旗玉龙种子有限公司 选单位： 翁牛特旗玉龙种子有限公司 品来源： 以Y5953为母本、L9788为父本杂交育成|-|微信公众号|-|2016年03月16日|-|https://news.tianyancha.com/detail/4426304b81498df6830d9428d6b8804292c1f3a0.html
2019红山区大型人才招聘会来啦！时间地点全公布|-|青岛道合人力资源服务有限公司 林源建筑装饰有限公司 青山水台汗蒸洗浴 辽宁恒大装饰工程有限公司 内蒙古东岳金峰氟化工有限公司 赤峰101多元辅导学校 军星管赤峰总代理 赤峰福森文化传媒有限公司|-|微信公众号|-|2019年05月21日|-|https://news.tianyancha.com/detail/c8551e93fb83f7691488a8e999b5ba83fbdcf4d9.html
整体需求不振价格下行氟化工初级品市场经历严冬|-|福建省顺昌富宝腾达化工有限公司、江西嘉华氟化工业有限公司、烟台中瑞化工有限公司、内蒙古东岳金峰氟化工有限公司等企业生产正常，报价6300～6500元。 由于市场货源供应量增加|-|中国产业经济信息网|-|2015年02月11日|-|https://news.tianyancha.com/detail/9a970311bfcb86b3904ffb9ba5f611abad79a51a.html
