新时代文明实践·志愿服务|“点亮微心愿·共筑中国梦”关爱留守儿童活动邀您参与|-|北京焦点礼仪传媒公司、菜之锅草原羔羊餐饮公司、鼎华加油站、薛家湾友谊幼儿园、内蒙古伊泰准东铁路运输党支部、冬日阳光爱心公社、内蒙古回春堂医药连锁有限责任公司 、准格尔普僡医院 |-|微信公众号|-|2019年05月14日|-|https://news.tianyancha.com/detail/660342f2fb5efc0f0970a4a9a59f49a91177af4a.html
伊泰B股：拥有完善的公路铁路运输网络及配套煤炭发运基础设施|-|提高了煤炭运销能力。公司现有控股并投入运营的铁路主要有3条：准东铁路、呼准铁路及酸刺沟煤矿铁路专用线。同时，公司还参股新包神铁路、准朔铁路、蒙西至华中铁路|-|东方财富网|-|2018年10月11日|-|https://news.tianyancha.com/detail/e45ef47e37ceca3b04664d736641ad63c874d0e4.html
兖州煤业拟逾19亿元收购伊泰准东铁路25%股权|-|公司全资子公司鄂尔多斯能化拟以19.43亿元收购内蒙古伊泰股份持有的内蒙古伊泰准东铁路有限责任公司25%股权。 标的公司主要业务包括准东铁路建设、铁路客货运输，原煤洗选|-|财富动力网|-|2017年12月02日|-|https://news.tianyancha.com/detail/2e45a5e44b45073bb302f332e6c35517a6c03bff.html
十九大时光：梦想拔节，核心区建设逐梦前行|-|路大通道全线贯通,乌鲁木齐至北京里程缩短了1300多公里。 目前,格尔木至库尔勒铁路和阿勒泰至富蕴至准东铁路两个项目正加速建设中;乌鲁木齐国际机场改扩建工程已经启动;全区铁路运营里程达6323公里;公|-|微信公众号|-|2017年10月23日|-|https://news.tianyancha.com/detail/76173a33a4b664f80292ec6947de49d4069809aa.html
【关注】逆天的节奏！铁路、轻轨、磁悬浮，新疆交通建设将大爆发！|-|形成有效连接藏东南城市群等的新藏运输通道。 记者了解到，目前，格尔木至库尔勒铁路和阿勒泰至富蕴至准东铁路两个项目正在加紧建设，这两个项目是川疆运输线和内蒙古、新疆运输通道的关键，也是国家|-|微信公众号|-|2017年08月25日|-|https://news.tianyancha.com/detail/f2cce304904d03642a828bf3a8522e317c493f9e.html
构筑新疆经济“钢铁动脉”|-|除了乌鲁木齐站开通运营外，10月9日，北屯—阿勒泰铁路全线贯通，库尔勒—格尔木铁路、阿勒泰—富蕴—准东铁路、乌鲁木齐铁路集装箱中心站等6个铁路续建项目进展顺利；和田—若羌铁路、阿克苏|-|微信公众号|-|2016年12月22日|-|https://news.tianyancha.com/detail/a7904d04275fa5dee0541658cb4c1442febe17d3.html
新疆推进丝绸之路经济带核心区建设|-|，今年要继续加快库尔勒-格尔木铁路的建设，要加快阿勒泰-富蕴-准东铁路的建设。公路方面，要加快和田- 墨玉高速公路的建设|-|微信公众号|-|2016年02月29日|-|https://news.tianyancha.com/detail/bfe6353f88ff1be644f350679a3973126a0e3339.html
煤炭和运力双重过剩铁路“抢煤炭”愈演愈烈|-|同意包神铁路开行客车，这在以前是不可能的。 此外，去年12月31日，准东铁路发出首列开往黄骅港的116辆编组万吨列车|-|中国产业经济信息网|-|2016年01月27日|-|https://news.tianyancha.com/detail/535220f807a7e19064373b6ebce89cdc49166502.html
煤炭和运力双重过剩煤企“争运力”变成铁路“抢货源”|-|同意包神铁路开行客车，这在以前是不可能的。 此外，去年12月31日，准东铁路发出首列开往黄骅港的116辆编组万吨列车|-|中国产业经济信息网|-|2016年01月26日|-|https://news.tianyancha.com/detail/70c62b90438a0e77dc36432a9d06525897a30147.html
新疆：丝路通道加快对外连接积极推动中巴中吉乌铁路|-|2016年新疆政府工作报告提出，要加快库尔勒－格尔木铁路、阿勒泰－富蕴－准东铁路、开工将军庙－哈密－柳沟铁路等。这三段铁路，前者属于南线丝路通道，后者属于北线丝路通道。|-|微信公众号|-|2016年01月18日|-|https://news.tianyancha.com/detail/bf9023f9fa9b3e11cf73d5a129c2c56ebf7236c8.html
铁路建设促新疆经济加速度|-|2008年，精伊霍铁路、乌精二线、吐库二线、奎北铁路以及乌鲁木齐至准东铁路、喀什至和田铁路、兰新铁路红柳河至阿拉山口电气化改造、库尔勒至阿克苏增建二线|-|中国产业经济信息网|-|2010年11月25日|-|https://news.tianyancha.com/detail/eaccbca236a99923e05954991a2a6dac8b60b3f0.html
8.12公司重大事项|-|东大会，1.审议公司改选独立董事的议案2审议公司关于聘任二〇〇九年度审计机构的议案3.审议公司关于对内蒙古伊泰准东铁路有限责任公司提供贷款担保的议案4.审议公司关于对内蒙古呼准铁路有限公司提供贷款担保|-|新浪网|-|2009年08月11日|-|https://news.tianyancha.com/detail/67586200a3f7e4a126e95187de603f7021f248eb.html
3.20上市公司重大事项|-|司提供贷款担保的议案10.审议公司关于对内蒙古呼准铁路有限公司提供贷款担保的议案11.审议公司关于对内蒙古伊泰准东铁路有限责任公司提供贷款担保的议案12.审议公司关于增加与控股股东内蒙古伊泰集团有限公|-|新浪网|-|2009年03月19日|-|https://news.tianyancha.com/detail/44cab750a2efccbaf28e330854bcd426da40cb6e.html
